Token,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type
1.12E+15,SILVER 25 Feb 24 93500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93500CE,11,20,431348,SILVER,429815,93500,CE
1.12E+15,SILVER 25 Feb 24 93750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93750CE,11,20,431349,SILVER,429815,93750,CE
1.12E+15,SILVER 25 Feb 24 92750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB92750PE,11,20,431364,SILVER,429815,92750,PE
1.12E+15,SILVER 25 Feb 24 93000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93000PE,11,20,431365,SILVER,429815,93000,PE
1.12E+15,SILVER 25 Feb 24 93250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93250PE,11,20,431366,SILVER,429815,93250,PE
1.12E+15,SILVER 25 Feb 24 93500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93500PE,11,20,431367,SILVER,429815,93500,PE
1.12E+15,SILVER 25 Feb 24 93750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB93750PE,11,20,431368,SILVER,429815,93750,PE
1.12E+15,SILVER 25 Feb 24 94000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94000CE,11,20,431501,SILVER,429815,94000,CE
1.12E+15,SILVER 25 Feb 24 94250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94250CE,11,20,431502,SILVER,429815,94250,CE
1.12E+15,SILVER 25 Feb 24 94500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94500CE,11,20,431503,SILVER,429815,94500,CE
1.12E+15,SILVER 25 Feb 24 94750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94750CE,11,20,431504,SILVER,429815,94750,CE
1.12E+15,SILVER 25 Feb 24 94000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94000PE,11,20,431523,SILVER,429815,94000,PE
1.12E+15,SILVER 25 Feb 24 94250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94250PE,11,20,431524,SILVER,429815,94250,PE
1.12E+15,SILVER 25 Feb 24 94500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94500PE,11,20,431525,SILVER,429815,94500,PE
1.12E+15,SILVER 25 Feb 24 94750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB94750PE,11,20,431526,SILVER,429815,94750,PE
1.12E+15,SILVER 25 Feb 24 95000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95000CE,11,20,431656,SILVER,429815,95000,CE
1.12E+15,SILVER 25 Feb 24 95250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95250CE,11,20,431657,SILVER,429815,95250,CE
1.12E+15,SILVER 25 Feb 24 95500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95500CE,11,20,431658,SILVER,429815,95500,CE
1.12E+15,SILVER 25 Feb 24 95000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95000PE,11,20,431666,SILVER,429815,95000,PE
1.12E+15,SILVER 25 Feb 24 95250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95250PE,11,20,431667,SILVER,429815,95250,PE
1.12E+15,SILVER 25 Feb 24 95500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95500PE,11,20,431668,SILVER,429815,95500,PE
1.12E+15,SILVER 25 Feb 24 95750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95750CE,11,20,431704,SILVER,429815,95750,CE
1.12E+15,SILVER 25 Feb 24 95750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB95750PE,11,20,431710,SILVER,429815,95750,PE
1.12E+15,SILVER 25 Feb 24 96000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96000CE,11,20,431772,SILVER,429815,96000,CE
1.12E+15,SILVER 25 Feb 24 96000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96000PE,11,20,431776,SILVER,429815,96000,PE
1.12E+15,SILVER 25 Feb 24 96250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96250CE,11,20,431851,SILVER,429815,96250,CE
1.12E+15,SILVER 25 Feb 24 96500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96500CE,11,20,431852,SILVER,429815,96500,CE
1.12E+15,SILVER 25 Feb 24 96250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96250PE,11,20,431854,SILVER,429815,96250,PE
1.12E+15,SILVER 25 Feb 24 96500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96500PE,11,20,431855,SILVER,429815,96500,PE
1.12E+15,SILVER 25 Feb 24 96750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96750CE,11,20,432063,SILVER,429815,96750,CE
1.12E+15,SILVER 25 Feb 24 97000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97000CE,11,20,432064,SILVER,429815,97000,CE
1.12E+15,SILVER 25 Feb 24 97250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97250CE,11,20,432065,SILVER,429815,97250,CE
1.12E+15,SILVER 25 Feb 24 97500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97500CE,11,20,432066,SILVER,429815,97500,CE
1.12E+15,SILVER 25 Feb 24 96750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB96750PE,11,20,432083,SILVER,429815,96750,PE
1.12E+15,SILVER 25 Feb 24 97000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97000PE,11,20,432084,SILVER,429815,97000,PE
1.12E+15,SILVER 25 Feb 24 97250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97250PE,11,20,432085,SILVER,429815,97250,PE
1.12E+15,SILVER 25 Feb 24 97500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97500PE,11,20,432086,SILVER,429815,97500,PE
1.12E+15,SILVER 25 Feb 24 97750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97750CE,11,20,432263,SILVER,429815,97750,CE
1.12E+15,SILVER 25 Feb 24 97750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB97750PE,11,20,432265,SILVER,429815,97750,PE
1.12E+15,SILVER 25 Feb 24 98000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98000CE,11,20,432288,SILVER,429815,98000,CE
1.12E+15,SILVER 25 Feb 24 98000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98000PE,11,20,432289,SILVER,429815,98000,PE
1.12E+15,SILVER 25 Feb 24 98250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98250CE,11,20,433462,SILVER,429815,98250,CE
1.12E+15,SILVER 25 Feb 24 98500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98500CE,11,20,433463,SILVER,429815,98500,CE
1.12E+15,SILVER 25 Feb 24 98750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98750CE,11,20,433464,SILVER,429815,98750,CE
1.12E+15,SILVER 25 Feb 24 99000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99000CE,11,20,433465,SILVER,429815,99000,CE
1.12E+15,SILVER 25 Feb 24 98250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98250PE,11,20,433528,SILVER,429815,98250,PE
1.12E+15,SILVER 25 Feb 24 98500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98500PE,11,20,433529,SILVER,429815,98500,PE
1.12E+15,SILVER 25 Feb 24 98750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB98750PE,11,20,433530,SILVER,429815,98750,PE
1.12E+15,SILVER 25 Feb 24 99000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99000PE,11,20,433531,SILVER,429815,99000,PE
1.12E+15,SILVER 25 Feb 24 99250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99250CE,11,20,433751,SILVER,429815,99250,CE
1.12E+15,SILVER 25 Feb 24 99500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99500CE,11,20,433752,SILVER,429815,99500,CE
1.12E+15,SILVER 25 Feb 24 99250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99250PE,11,20,433774,SILVER,429815,99250,PE
1.12E+15,SILVER 25 Feb 24 99500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99500PE,11,20,433775,SILVER,429815,99500,PE
1.12E+15,SILVER 25 Feb 24 99750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99750CE,11,20,434003,SILVER,429815,99750,CE
1.12E+15,SILVER 25 Feb 24 100000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100000CE,11,20,434004,SILVER,429815,100000,CE
1.12E+15,SILVER 25 Feb 24 100250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100250CE,11,20,434005,SILVER,429815,100250,CE
1.12E+15,SILVER 25 Feb 24 100500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100500CE,11,20,434006,SILVER,429815,100500,CE
1.12E+15,SILVER 25 Feb 24 100750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100750CE,11,20,434007,SILVER,429815,100750,CE
1.12E+15,SILVER 25 Feb 24 101000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101000CE,11,20,434008,SILVER,429815,101000,CE
1.12E+15,SILVER 25 Feb 24 101250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101250CE,11,20,434009,SILVER,429815,101250,CE
1.12E+15,SILVER 25 Feb 24 101500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101500CE,11,20,434010,SILVER,429815,101500,CE
1.12E+15,SILVER 25 Feb 24 101750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101750CE,11,20,434011,SILVER,429815,101750,CE
1.12E+15,SILVER 25 Feb 24 102000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102000CE,11,20,434012,SILVER,429815,102000,CE
1.12E+15,SILVER 25 Feb 24 102250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102250CE,11,20,434013,SILVER,429815,102250,CE
1.12E+15,SILVER 25 Feb 24 102500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102500CE,11,20,434014,SILVER,429815,102500,CE
1.12E+15,SILVER 25 Feb 24 102750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102750CE,11,20,434015,SILVER,429815,102750,CE
1.12E+15,SILVER 25 Feb 24 103000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103000CE,11,20,434016,SILVER,429815,103000,CE
1.12E+15,SILVER 25 Feb 24 103250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103250CE,11,20,434017,SILVER,429815,103250,CE
1.12E+15,SILVER 25 Feb 24 99750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB99750PE,11,20,434077,SILVER,429815,99750,PE
1.12E+15,SILVER 25 Feb 24 100000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100000PE,11,20,434078,SILVER,429815,100000,PE
1.12E+15,SILVER 25 Feb 24 100250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100250PE,11,20,434079,SILVER,429815,100250,PE
1.12E+15,SILVER 25 Feb 24 100500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100500PE,11,20,434080,SILVER,429815,100500,PE
1.12E+15,SILVER 25 Feb 24 100750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB100750PE,11,20,434081,SILVER,429815,100750,PE
1.12E+15,SILVER 25 Feb 24 101000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101000PE,11,20,434082,SILVER,429815,101000,PE
1.12E+15,SILVER 25 Feb 24 101250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101250PE,11,20,434083,SILVER,429815,101250,PE
1.12E+15,SILVER 25 Feb 24 101500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101500PE,11,20,434084,SILVER,429815,101500,PE
1.12E+15,SILVER 25 Feb 24 101750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB101750PE,11,20,434085,SILVER,429815,101750,PE
1.12E+15,SILVER 25 Feb 24 102000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102000PE,11,20,434086,SILVER,429815,102000,PE
1.12E+15,SILVER 25 Feb 24 102250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102250PE,11,20,434087,SILVER,429815,102250,PE
1.12E+15,SILVER 25 Feb 24 102500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102500PE,11,20,434088,SILVER,429815,102500,PE
1.12E+15,SILVER 25 Feb 24 102750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB102750PE,11,20,434089,SILVER,429815,102750,PE
1.12E+15,SILVER 25 Feb 24 103000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103000PE,11,20,434090,SILVER,429815,103000,PE
1.12E+15,SILVER 25 Feb 24 103250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103250PE,11,20,434091,SILVER,429815,103250,PE
1.12E+15,SILVER 25 Feb 24 103500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103500CE,11,20,434572,SILVER,429815,103500,CE
1.12E+15,SILVER 25 Feb 24 103750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103750CE,11,20,434573,SILVER,429815,103750,CE
1.12E+15,SILVER 25 Feb 24 104000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104000CE,11,20,434574,SILVER,429815,104000,CE
1.12E+15,SILVER 25 Feb 24 104250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104250CE,11,20,434575,SILVER,429815,104250,CE
1.12E+15,SILVER 25 Feb 24 104500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104500CE,11,20,434576,SILVER,429815,104500,CE
1.12E+15,SILVER 25 Feb 24 104750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104750CE,11,20,434577,SILVER,429815,104750,CE
1.12E+15,SILVER 25 Feb 24 105000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105000CE,11,20,434578,SILVER,429815,105000,CE
1.12E+15,SILVER 25 Feb 24 105250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105250CE,11,20,434579,SILVER,429815,105250,CE
1.12E+15,SILVER 25 Feb 24 105500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105500CE,11,20,434580,SILVER,429815,105500,CE
1.12E+15,SILVER 25 Feb 24 105750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105750CE,11,20,434581,SILVER,429815,105750,CE
1.12E+15,SILVER 25 Feb 24 106000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106000CE,11,20,434582,SILVER,429815,106000,CE
1.12E+15,SILVER 25 Feb 24 106250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106250CE,11,20,434583,SILVER,429815,106250,CE
1.12E+15,SILVER 25 Feb 24 106500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106500CE,11,20,434584,SILVER,429815,106500,CE
1.12E+15,SILVER 25 Feb 24 106750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106750CE,11,20,434585,SILVER,429815,106750,CE
1.12E+15,SILVER 25 Feb 24 107000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107000CE,11,20,434586,SILVER,429815,107000,CE
1.12E+15,SILVER 25 Feb 24 107250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107250CE,11,20,434587,SILVER,429815,107250,CE
1.12E+15,SILVER 25 Feb 24 107500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107500CE,11,20,434588,SILVER,429815,107500,CE
1.12E+15,SILVER 25 Feb 24 107750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107750CE,11,20,434589,SILVER,429815,107750,CE
1.12E+15,SILVER 25 Feb 24 103500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103500PE,11,20,434659,SILVER,429815,103500,PE
1.12E+15,SILVER 25 Feb 24 103750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB103750PE,11,20,434660,SILVER,429815,103750,PE
1.12E+15,SILVER 25 Feb 24 104000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104000PE,11,20,434661,SILVER,429815,104000,PE
1.12E+15,SILVER 25 Feb 24 104250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104250PE,11,20,434662,SILVER,429815,104250,PE
1.12E+15,SILVER 25 Feb 24 104500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104500PE,11,20,434663,SILVER,429815,104500,PE
1.12E+15,SILVER 25 Feb 24 104750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB104750PE,11,20,434664,SILVER,429815,104750,PE
1.12E+15,SILVER 25 Feb 24 105000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105000PE,11,20,434665,SILVER,429815,105000,PE
1.12E+15,SILVER 25 Feb 24 105250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105250PE,11,20,434666,SILVER,429815,105250,PE
1.12E+15,SILVER 25 Feb 24 105500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105500PE,11,20,434667,SILVER,429815,105500,PE
1.12E+15,SILVER 25 Feb 24 105750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB105750PE,11,20,434668,SILVER,429815,105750,PE
1.12E+15,SILVER 25 Feb 24 106000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106000PE,11,20,434669,SILVER,429815,106000,PE
1.12E+15,SILVER 25 Feb 24 106250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106250PE,11,20,434670,SILVER,429815,106250,PE
1.12E+15,SILVER 25 Feb 24 106500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106500PE,11,20,434671,SILVER,429815,106500,PE
1.12E+15,SILVER 25 Feb 24 106750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB106750PE,11,20,434672,SILVER,429815,106750,PE
1.12E+15,SILVER 25 Feb 24 107000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107000PE,11,20,434673,SILVER,429815,107000,PE
1.12E+15,SILVER 25 Feb 24 107250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107250PE,11,20,434674,SILVER,429815,107250,PE
1.12E+15,SILVER 25 Feb 24 107500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107500PE,11,20,434675,SILVER,429815,107500,PE
1.12E+15,SILVER 25 Feb 24 107750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB107750PE,11,20,434676,SILVER,429815,107750,PE
1.12E+15,SILVER 25 Feb 24 108000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108000CE,11,20,435165,SILVER,429815,108000,CE
1.12E+15,SILVER 25 Feb 24 108250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108250CE,11,20,435166,SILVER,429815,108250,CE
1.12E+15,SILVER 25 Feb 24 108500 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108500CE,11,20,435167,SILVER,429815,108500,CE
1.12E+15,SILVER 25 Feb 24 108000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108000PE,11,20,435177,SILVER,429815,108000,PE
1.12E+15,SILVER 25 Feb 24 108250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108250PE,11,20,435178,SILVER,429815,108250,PE
1.12E+15,SILVER 25 Feb 24 108500 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108500PE,11,20,435179,SILVER,429815,108500,PE
1.12E+15,SILVER 25 Feb 24 108750 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108750CE,11,20,435280,SILVER,429815,108750,CE
1.12E+15,SILVER 25 Feb 24 109000 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB109000CE,11,20,435281,SILVER,429815,109000,CE
1.12E+15,SILVER 25 Feb 24 109250 CE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB109250CE,11,20,435282,SILVER,429815,109250,CE
1.12E+15,SILVER 25 Feb 24 108750 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB108750PE,11,20,435294,SILVER,429815,108750,PE
1.12E+15,SILVER 25 Feb 24 109000 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB109000PE,11,20,435295,SILVER,429815,109000,PE
1.12E+15,SILVER 25 Feb 24 109250 PE,31,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740420000,MCX:SILVER25FEB109250PE,11,20,435296,SILVER,429815,109250,PE
1.12E+15,NATURALGAS 25 Feb 25 FUT,30,1,0.1,,0900-2330|1815-1915:,25-10-2024,1740506400,MCX:NATURALGAS25FEBFUT,11,20,438893,NATURALGAS,401,-1,XX
1.12E+15,NATGASMINI 25 Feb 25 FUT,30,1,0.1,,0900-2330|1815-1915:,25-10-2024,1740506400,MCX:NATGASMINI25FEBFUT,11,20,438894,NATGASMINI,596,-1,XX
1.12E+15,SILVERM 25 Feb 28 FUT,30,1,1,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:SILVERM25FEBFUT,11,20,429816,SILVERM,122,-1,XX
1.12E+15,KAPAS 25 Feb 28 FUT,30,1,0.5,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:KAPAS25FEBFUT,11,20,430068,KAPAS,120,-1,XX
1.12E+15,SILVERMIC 25 Feb 28 FUT,30,1,1,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:SILVERMIC25FEBFUT,11,20,435357,SILVERMIC,518,-1,XX
1.12E+15,MENTHAOIL 25 Feb 28 FUT,30,1,0.1,,0900-1800|1815-1915:,25-10-2024,1740765600,MCX:MENTHAOIL25FEBFUT,11,20,439039,MENTHAOIL,320,-1,XX
1.12E+15,ALUMINI 25 Feb 28 FUT,30,1,0.05,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:ALUMINI25FEBFUT,11,20,440565,ALUMINI,522,-1,XX
1.12E+15,ALUMINIUM 25 Feb 28 FUT,30,1,0.05,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:ALUMINIUM25FEBFUT,11,20,440566,ALUMINIUM,358,-1,XX
1.12E+15,COPPER 25 Feb 28 FUT,30,1,0.05,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:COPPER25FEBFUT,11,20,440567,COPPER,152,-1,XX
1.12E+15,LEADMINI 25 Feb 28 FUT,30,1,0.05,,0900-2330|1815-1915:,25-10-2024,1740765600,MCX:LEADMINI25FEBFUT,11,20,440568,LEADMINI,505,-1,XX
